timestamp,user_id,id,event,context_app_version,event_text
2024-04-08 21:08:21 +00:00,,node-fe9096301a4201630583b52c6072322b-fff846ff-35b1-4f0a-a1e8-e8eb928da5b9,lightdash_server_scheduler_job_deleted,0.1059.0,lightdash_server.scheduler_job.deleted
2024-04-08 21:08:21 +00:00,,node-0649aac69752773d0bdde362bec951bd-813ca170-d48d-409f-9264-3158032f14ab,lightdash_server_scheduler_job_deleted,0.1059.0,lightdash_server.scheduler_job.deleted
2024-04-08 21:08:21 +00:00,,node-1e583acae102e6ed4e336c77edfc3323-d8d30870-cb8d-438e-85a9-3307ab8ccfdb,lightdash_server_scheduler_job_deleted,0.1059.0,lightdash_server.scheduler_job.deleted
2024-04-08 20:57:13 +00:00,06b3ea94-60cc-44e3-835a-466e3b38266d,node-6c11b5d21e40f61855f413b27fb4092a-9beaf38f-421a-405b-9497-fcce4623fc34,lightdash_server_project_search,0.1059.0,lightdash_server.project.search
2024-04-08 20:57:12 +00:00,06b3ea94-60cc-44e3-835a-466e3b38266d,node-32ac984f73c8ec84f29a356af091c926-11db58a0-07f0-4a01-8d78-4c4a6160e9a4,lightdash_server_project_search,0.1059.0,lightdash_server.project.search
2024-04-08 20:52:56 +00:00,25030d77-1162-4cdd-9189-2a98d79f39d2,c49afc09-9892-4934-8979-171a20e9cc53,lightdash_cli_deploy_triggered,0.1059.0,lightdash_cli.deploy.triggered
2024-04-08 20:35:46 +00:00,c97a401e-91e5-471d-8cd5-f0726b9b937b,node-096ae5c2b90084056aaeec8cdf27039b-cab6eff3-705a-48ce-822b-d791dc2dfef6,lightdash_server_validation_run,0.1059.0,lightdash_server.validation.run
2024-04-08 20:26:24 +00:00,a455220a-a689-4d12-8007-e7ccd2539c1b,node-92a4edc712583b0b1d8db15d6a719092-b96ce3a5-29a8-48dc-9644-b5fd7b8fabc9,lightdash_server_dashboard_updated,0.1059.0,lightdash_server.dashboard.updated
2024-04-08 20:16:08 +00:00,880bffed-3710-4b87-8c8d-8408e055943f,node-12625104f46daf75cd853f4714eb7738-0df6477c-cdd3-4b9a-b80a-3153a668b48b,lightdash_server_project_search,0.1059.0,lightdash_server.project.search
2024-04-08 20:14:00 +00:00,,node-a3e34f1d1386d3ae4c8cb3f26ad49e64-232321a7-501d-4aec-af18-a632601d938c,lightdash_server_scheduler_job_completed,0.1059.0,lightdash_server.scheduler_job.completed
2024-04-08 20:10:25 +00:00,,1712607024982500-df21b57b-3893-43e9-8312-61cd18b1f419,lightdash_webapp_add_filter_click,0.1059.0,lightdash_webapp.add_filter.click
2024-04-08 20:10:02 +00:00,,1712607002512200-ed73df21-b57b-4893-83e9-431261cd18b1,lightdash_webapp_add_filter_click,0.1059.0,lightdash_webapp.add_filter.click
2024-04-08 20:03:18 +00:00,370a02c5-5dad-4168-93fd-399eaf8bc88a,node-64f0ec38d49b6b0c723b1e99bf3e3eba-85f98e62-67df-4d03-91c0-ef0f562c2649,lightdash_server_scheduled_deliveries_dashboard_viewed,0.1059.0,lightdash_server.scheduled_deliveries.dashboard_viewed
2024-04-08 20:01:15 +00:00,,node-40867d61d5966733f78d6cc3ce5f2239-9b87dc13-3f3d-491b-813b-419154f7df20,lightdash_server_scheduler_job_completed,0.1059.0,lightdash_server.scheduler_job.completed
2024-04-08 19:58:07 +00:00,61d2a46e-15fa-4bff-bd13-b7d3715a420e,node-c5ba91daef117e03ff0e7bdd52279b54-c5848643-54ff-446c-8a03-17e0759ee92d,lightdash_server_saved_chart_version_created,0.1059.0,lightdash_server.saved_chart_version.created
2024-04-08 19:48:02 +00:00,7189b026-05d9-4a15-8947-04d9c71e2ffe,node-2a8aef573972c8c5e6334ca8ffe2b3ea-b844c9f0-135f-441d-8112-f842b12895da,lightdash_server_download_results_started,0.1039.1,lightdash_server.download_results.started
2024-04-08 19:30:56 +00:00,1fc2fc26-0052-4533-8556-e44cc6568b97,node-9105bbe78d698a01f531b5c474bfbc67-3b62ce44-a106-4341-ba8c-156c0484806c,lightdash_server_saved_chart_updated,0.1059.0,lightdash_server.saved_chart.updated
2024-04-08 19:27:00 +00:00,,node-2d7778cf9f85280964c87682f80bbca9-289757dc-99c8-4c4a-84b2-ce648cda4e3e,lightdash_server_scheduler_job_completed,0.1059.0,lightdash_server.scheduler_job.completed
2024-04-08 19:20:35 +00:00,e3a736d1-4709-47df-851a-2b466919d104,node-06b99c75e9f58968e76cf040fea20f36-12bc387c-31f3-41f5-b463-f2ab7e4bd6c4,lightdash_server_sql_executed,0.1045.1,lightdash_server.sql.executed
2024-04-08 19:02:13 +00:00,37755e11-61cf-4a31-9aef-21c9acd782b1,1712602933305900-02731274-f62a-47db-8ed7-66f387c4b971,lightdash_webapp_create_table_calculation_button_click,0.1059.0,lightdash_webapp.create_table_calculation_button.click
2024-04-08 18:41:27 +00:00,,1712601686992500-b19a0028-7f4a-4d23-a303-3daec5ffe61b,lightdash_webapp_add_filter_click,0.1059.0,lightdash_webapp.add_filter.click
2024-04-08 18:40:00 +00:00,16ee72df-43a5-4396-8693-9467ec447d5c,node-a68dac47d990993826aac09eae5fa21e-b414caa2-600b-43da-a485-882e2e9fcf75,lightdash_server_download_results_error,0.1039.1,lightdash_server.download_results.error
2024-04-08 18:20:00 +00:00,,node-98237079c0a275263fbcd6ee13ee28b8-b8836966-0745-493d-aa86-d55ca094e126,lightdash_server_scheduler_job_failed,0.1059.0,lightdash_server.scheduler_job.failed
2024-04-08 18:04:56 +00:00,1d5200cf-005f-43fe-a924-d2a68f1b14f6,node-dddf0d55a8c89a035a7cab6ec5e788fe-b9bbcc2f-4153-4bde-aa18-e5306949cf46,lightdash_server_user_verified,0.1059.0,lightdash_server.user.verified
2024-04-08 17:59:32 +00:00,,1712599172677700-89afd393-6d30-4766-9375-e72f57168b85,lightdash_webapp_create_table_calculation_button_click,0.1039.1,lightdash_webapp.create_table_calculation_button.click
2024-04-08 17:53:07 +00:00,8cd838fd-fd52-4521-8a94-aa8615e115ff,1712598787484400-6899f7e5-5c49-4951-84e0-523c85fd33fa,lightdash_webapp_add_filter_click,0.1031.0,lightdash_webapp.add_filter.click
2024-04-08 17:35:11 +00:00,b5546e2b-8b2c-48f6-8d17-7138c330fcfe,node-d530e167a5b1770a8b7737fd66ce56cb-4a4ce04b-26ae-4123-8dbb-f198c8f1a7a6,lightdash_server_permission_updated,0.1059.0,lightdash_server.permission.updated
2024-04-08 17:25:00 +00:00,b5546e2b-8b2c-48f6-8d17-7138c330fcfe,node-e10b4fea9969f17ac78d8a40b9dce27a-c744bf54-bdb9-4b21-a429-b3ec9f47f984,lightdash_server_invite_link_created,0.1059.0,lightdash_server.invite_link.created
2024-04-08 17:18:11 +00:00,72e50c93-0d9d-415b-b77f-28ec0c6d62dd,node-2a0cfda5097f45726fb103508cc82819-ef3efd90-f8c4-44d3-90be-664288085e41,lightdash_server_user_deleted,0.896.2,lightdash_server.user.deleted
2024-04-08 17:17:30 +00:00,33228159-3476-4ebe-83a6-a0d4049f5ea1,1b513acf-3746-4b11-9d31-6318ae8e361a,lightdash_cli_deploy_triggered,0.1047.1,lightdash_cli.deploy.triggered
2024-04-08 17:07:48 +00:00,89600464-3eed-4423-b1d5-26a385b171e7,1712596068174300-5d659658-c7a4-4cf9-8dce-a617fee274b8,lightdash_webapp_add_filter_click,0.1039.1,lightdash_webapp.add_filter.click
2024-04-08 17:06:44 +00:00,b61b8510-dca3-4cab-8080-db170dd9a2ee,node-fa1b542c6567c3c45a046366a5001fdb-5afb9e52-fdfc-4213-9beb-6bbf5e22b4af,lightdash_server_validation_run,0.1059.0,lightdash_server.validation.run
2024-04-08 16:53:42 +00:00,b61b8510-dca3-4cab-8080-db170dd9a2ee,438f34f3-5191-4c6b-84f2-6c8c2730f2eb,lightdash_cli_compile_completed,0.1059.0,lightdash_cli.compile.completed
2024-04-08 16:45:08 +00:00,,1712594708855300-fe13a690-acc1-4466-a127-a0e5fb12d45c,lightdash_webapp_search_result_clicked,0.1059.0,lightdash_webapp.search_result.clicked
2024-04-08 16:34:53 +00:00,c316eecd-4a45-42c9-b13b-057374c7ac50,node-6a64406912bf69d8a9534335ab4df41d-0e5428ab-0503-4906-a10e-73a99919f4eb,lightdash_server_user_verified,0.1059.0,lightdash_server.user.verified
2024-04-08 16:10:55 +00:00,0c0effa7-3f63-40de-a26d-1c343019dfcf,node-85c23dc20b2ed79676bd4afb6f64353c-940acc01-3039-4b21-b4cd-ae580cca34fc,lightdash_server_validation_run,0.1059.0,lightdash_server.validation.run
2024-04-08 16:10:24 +00:00,0f7fceff-65fc-4a11-8551-d89475f0a9f2,node-191cde15f045e7ddec5836aa84656ae3-9d581871-347e-487f-90b7-53350192db3e,lightdash_server_metricflow_query_executed,0.1059.0,lightdash_server.metricflow_query.executed
2024-04-08 16:10:00 +00:00,,node-1c7f8b4d1adbe57fb1a804c64251e9e5-1bfc3e8c-b668-47bb-a248-55407c14ffd4,lightdash_server_scheduler_job_deleted,0.1059.0,lightdash_server.scheduler_job.deleted
2024-04-08 16:06:52 +00:00,87cd2b45-2b21-42c7-9bd9-557e5130337a,997a62b0-b5fc-4eaf-9a93-e51a10ee9146,lightdash_cli_start_preview_create,0.1059.0,lightdash_cli.start_preview.create
2024-04-08 16:06:11 +00:00,,1712592370857000-34be1aa9-ead2-4aea-a72c-8ffeb95d52bc,lightdash_webapp_global_search_open,0.1041.2,lightdash_webapp.global_search.open
2024-04-08 16:04:07 +00:00,,1712592247161400-c2faeb6c-faa0-4d10-829c-d271332ab758,lightdash_webapp_edit_table_calculation_button_click,0.1059.0,lightdash_webapp.edit_table_calculation_button.click
2024-04-08 16:03:46 +00:00,958a3b43-d61c-48be-8e9c-3afc6d24f1df,0b65d4ca-f8d8-4776-abff-aa8c5c1ed6d4,lightdash_cli_deploy_triggered,0.1058.0,lightdash_cli.deploy.triggered
2024-04-08 16:03:31 +00:00,0c0effa7-3f63-40de-a26d-1c343019dfcf,cab5a87d-7d8e-4991-ae37-eb294feae824,lightdash_cli_deploy_triggered,0.1063.0,lightdash_cli.deploy.triggered
2024-04-08 16:02:09 +00:00,54962996-3db3-413f-bf3e-3611e04958b3,node-2e79a9f3a045e7bcd82c8b25567f14eb-6e397b5b-b318-4450-9a01-e9445010b721,lightdash_server_dashboard_version_created,0.1059.0,lightdash_server.dashboard_version.created
2024-04-08 16:01:28 +00:00,1be40833-b7b7-4062-8040-ac76956fa475,1712592088096900-1546995b-1dce-4c3b-bf4a-108b54d4c5ae,lightdash_webapp_refresh_dbt_connection_button_click,0.1021.8,lightdash_webapp.refresh_dbt_connection_button.click
2024-04-08 15:52:04 +00:00,16ee72df-43a5-4396-8693-9467ec447d5c,node-0adb3d1367bc07c7054933eb0c41e59c-2ff54462-7df0-4775-a464-d53bc7f42ab8,lightdash_server_project_compiled,0.1039.1,lightdash_server.project.compiled
2024-04-08 15:51:22 +00:00,,e4eefd38-6556-48a4-9311-ae0855f1319b,lightdash_cli_install_started,,lightdash_cli.install.started
2024-04-08 15:44:12 +00:00,7d615b54-51bd-4a95-b829-97318144a9ae,node-5b13c6ad83547856eab455098aa12adb-1ce2204d-a8fb-472c-86a6-56b5c2660fbd,lightdash_server_user_verified,0.1059.0,lightdash_server.user.verified
2024-04-08 15:37:33 +00:00,9494ff7a-1968-47cb-9b06-2289a033fe60,node-ba10c3929a46170f705b012d149d519e-73741fe1-58f1-461d-befc-4e2468b7495e,lightdash_server_share_url_used,0.1059.0,lightdash_server.share_url.used
2024-04-08 15:29:55 +00:00,ceae840e-ae35-42bc-9f97-a8bbe807481a,node-13798bb11180ed8867b5bb33009358db-19c161dd-5ceb-4c67-b905-d66365876706,lightdash_server_project_search,0.1059.0,lightdash_server.project.search
2024-04-08 15:29:39 +00:00,89600464-3eed-4423-b1d5-26a385b171e7,node-03099afaeeb907b835183d98bd69953a-976f1e33-9991-4d72-a118-6fbe2aef6507,lightdash_server_sql_executed,0.1039.1,lightdash_server.sql.executed
2024-04-08 15:26:30 +00:00,23e8d4bd-45b1-4171-8aa6-d7c68d50d3ae,node-6155a30a8f30f23df665bab2bbb7d724-6503deb1-8b0e-4e2d-8989-06c8e76b4575,lightdash_server_project_search,0.1059.0,lightdash_server.project.search
2024-04-08 15:25:47 +00:00,915f2458-5e4d-4786-9c3f-3adfe24a0d09,node-d4a2ed01bcab0fe8fd434e638029a8c4-274ec327-7b9b-460f-8b37-675f1517be0f,lightdash_server_project_search,0.1059.0,lightdash_server.project.search
2024-04-08 15:22:30 +00:00,U05H1R945CK,node-60644a87fee127957538ac50e4b37e12-c30cce10-f9e9-4d4e-a40e-2fe75572f6c1,lightdash_server_share_slack_unfurl_completed,0.1059.0,lightdash_server.share_slack.unfurl_completed
2024-04-08 15:20:19 +00:00,0b92d035-a059-428a-9e11-28c79f0dcc6f,node-8a6001400b64a398310913431aa90a92-965b4210-425b-4fb4-b57c-1d7e81738648,lightdash_server_download_results_completed,0.1059.0,lightdash_server.download_results.completed
2024-04-08 15:18:14 +00:00,11be3e04-82f9-4bb5-8f40-83fb31db0f0e,node-4d216f13c9e8d082578f6063361e5291-18b51338-3102-46e0-95a8-70fd6333351c,lightdash_server_share_url_created,0.1059.0,lightdash_server.share_url.created
2024-04-08 15:15:17 +00:00,,1712589317240000-476c3111-e961-4545-bbf3-8daa0212cd3f,lightdash_webapp_global_search_closed,0.1059.0,lightdash_webapp.global_search.closed
2024-04-08 15:11:56 +00:00,c3eabe5c-950f-4bd6-9f11-a9d5c224ffa4,1712589116774300-2acfb7cb-c59f-4ac1-bafc-656cfe1ae2db,lightdash_webapp_view_underlying_data_clicked,0.1059.0,lightdash_webapp.view_underlying_data.clicked
2024-04-08 15:08:54 +00:00,3b7bb264-5fd2-47df-8bcd-c5d2126cc0ba,node-ba58e6170dfc43500ef960cdb39ef7f2-a5931c35-df8b-4e22-82bf-1b1717695300,lightdash_server_project_search,0.1059.0,lightdash_server.project.search
2024-04-08 15:08:42 +00:00,,1712588922449200-8991bd44-6c83-4aa8-8abb-bd4c628e4bd3,lightdash_webapp_global_search_closed,0.1059.0,lightdash_webapp.global_search.closed
2024-04-08 15:00:02 +00:00,,node-aaba234486467aa25e50a72163bced4d-878a14e1-dd8c-4934-a188-b3ce2c7b4b83,lightdash_server_scheduler_job_completed,0.1059.0,lightdash_server.scheduler_job.completed
2024-04-08 14:55:04 +00:00,3908d9a3-78fb-4ef2-b3b7-d62b6f4c73f0,node-306eb46cf687db851608706c64bf1f03-aee44164-7a56-4b33-abbb-93093cd6d3d7,lightdash_server_saved_chart_version_created,0.1059.0,lightdash_server.saved_chart_version.created
2024-04-08 14:54:51 +00:00,d656e431-ff48-4444-8007-126ab604e6bc,node-cc8c075e4dbf741eef45233b27a4b57f-a9ddc652-b367-4a4c-bf6a-efdb4025b2b9,lightdash_server_metricflow_query_executed,0.1059.0,lightdash_server.metricflow_query.executed
2024-04-08 14:53:28 +00:00,,1712588008354200-ff3a75bf-17d9-4fa7-a7bf-9ee48b569b1d,lightdash_webapp_global_search_closed,0.996.0,lightdash_webapp.global_search.closed
2024-04-08 14:42:43 +00:00,87cd2b45-2b21-42c7-9bd9-557e5130337a,node-33b4e84b60bd8c36aefe6304c15d5ada-81fa8a4f-8623-43cc-b6dc-6b81a2fe52e1,lightdash_server_validation_run,0.1059.0,lightdash_server.validation.run
2024-04-08 14:40:44 +00:00,a5abd532-b71f-455c-a4cb-f733f81f4c93,node-109ec7c155a79c4ea96c6db29c15294f-4a3b615a-f4c8-4e3c-995a-f84eb24cc753,lightdash_server_user_updated,0.1059.0,lightdash_server.user.updated
2024-04-08 14:30:43 +00:00,585be11e-ee8e-4c58-ae50-cdb17537bf05,node-cd0f8e64fc053511eb31c3df6847b8fc-f9034db1-38be-4f1e-93f8-a102c80f9899,lightdash_server_dashboard_version_created,0.988.0,lightdash_server.dashboard_version.created
2024-04-08 14:30:42 +00:00,585be11e-ee8e-4c58-ae50-cdb17537bf05,node-e1e5e604dfdabde69a6f070f7c93b6cc-d6a14e23-5e25-423b-9a54-01fd797f7f54,lightdash_server_saved_chart_created,0.988.0,lightdash_server.saved_chart.created
2024-04-08 14:30:41 +00:00,585be11e-ee8e-4c58-ae50-cdb17537bf05,node-bfc0a85d320e955d5536d99db36772be-0a95547e-a60d-43c4-94a1-284d8390f29d,lightdash_server_saved_chart_created,0.988.0,lightdash_server.saved_chart.created
2024-04-08 14:30:40 +00:00,585be11e-ee8e-4c58-ae50-cdb17537bf05,node-a0015fbd6c75178ce2f57ba240170e39-641a4154-c88d-4e4a-91e8-a980f2f56553,lightdash_server_saved_chart_created,0.988.0,lightdash_server.saved_chart.created
2024-04-08 14:30:39 +00:00,585be11e-ee8e-4c58-ae50-cdb17537bf05,node-10edfb8dac725b3d31aa09dc8e995476-8c41623a-3e74-4f87-9b25-343cf533bfe0,lightdash_server_space_deleted,0.988.0,lightdash_server.space.deleted
2024-04-08 14:28:53 +00:00,fe6f33c6-c07a-4e45-a5f3-b0bbd6421419,node-ad337576b50e7f7b4359c6427c6c9cd3-f5f5d92c-dd2b-4aef-b444-ef5f90e36af2,lightdash_server_conditional_formatting_rule_saved,0.1059.0,lightdash_server.conditional_formatting_rule.saved
2024-04-08 14:27:07 +00:00,fe6f33c6-c07a-4e45-a5f3-b0bbd6421419,node-2a6c70a8063eec24b1483cba50df1d39-239e889b-b12c-4ef7-923b-96c512ce4447,lightdash_server_conditional_formatting_rule_saved,0.1059.0,lightdash_server.conditional_formatting_rule.saved
